AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS,AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP1,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE1,EMPLOYMENT1,SALARY,LOS,Salary_hike
ARXX,1,J,13,12,J,346,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,96116,36.5,ARXX,1,J,13,12,J,346,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,96116,36.8,0
ARXX,1,G,10,13,F,1083,2,99,GS-13,K,XXXX,7,10,F,1,202106,1,114291,18.8,ARXX,1,G,10,13,F,1083,2,99,GS-13,K,XXXX,7,10,F,1,202109,1,114291,19.1,0
ARXX,1,I,13,14,I,346,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,146309,32,ARXX,1,I,13,14,I,346,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,146309,32.3,0
ARXX,1,H,4,9,F,301,2,99,GS-09,F,XXXX,8,10,F,1,202106,1,64435,16.3,ARXX,1,H,4,9,F,301,2,99,GS-09,F,XXXX,8,10,F,1,202109,1,64435,16.6,0
ARXX,1,I,17,13,J,2210,2,99,GS-13,K,2210,8,10,F,1,202106,1,117466,41,ARXX,1,I,17,13,J,2210,2,99,GS-13,L,2210,8,10,F,1,202109,1,120641,41.3,1
ARXX,1,G,17,12,F,346,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,96116,16,ARXX,1,G,17,12,F,346,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,96116,16.3,0
ARXX,1,F,13,14,F,801,1,99,GS-14,M,801,7,10,F,1,202106,1,135055,18.5,ARXX,1,F,13,14,F,801,1,99,GS-14,M,801,7,10,F,1,202109,1,138807,18.8,1
ARXX,1,F,17,13,F,346,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120641,18.4,ARXX,1,F,17,13,F,346,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120641,18.7,0
ARXX,1,F,17,14,F,1515,1,99,GS-14,M,1515,8,10,F,1,202106,1,131304,17.8,ARXX,1,F,17,14,F,1515,1,99,GS-14,M,1515,8,10,F,1,202109,1,131304,18.1,0
ARXX,1,I,4,13,F,346,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107942,19,ARXX,1,I,4,13,F,346,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107942,19.3,0
ARXX,1,G,17,15,F,340,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,145625,17.9,ARXX,1,G,17,15,F,340,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,150038,18.2,1
ARXX,1,F,13,13,F,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117466,18.4,ARXX,1,F,13,13,F,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117466,18.7,0
ARXX,1,G,17,14,F,346,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,135055,19.4,ARXX,1,G,17,15,F,346,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,145625,19.7,1
ARXX,1,F,17,15,G,340,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,145625,20,ARXX,1,F,17,15,G,340,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,145625,20.3,0
ARXX,1,G,17,13,G,346,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120641,23.9,ARXX,1,G,17,13,G,346,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120641,24.2,0
ARXX,1,G,13,15,F,1515,1,99,GS-15,O,1515,2,10,F,1,202106,1,150038,19,ARXX,1,G,13,15,F,1515,1,99,GS-15,O,1515,2,10,F,1,202109,1,150038,19.3,0
ARXX,1,K,14,11,I,346,2,99,GS-11,H,XXXX,8,10,F,1,202106,1,86876,32,ARXX,1,K,14,11,I,346,2,99,GS-11,H,XXXX,8,10,F,1,202109,1,86876,32.3,0
ARXX,1,K,13,13,G,346,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117466,20.3,ARXX,1,K,13,13,G,346,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117466,20.6,0
ARXX,1,F,13,14,F,301,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,131304,17,ARXX,1,F,13,14,F,301,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,135055,17.3,1
ARXX,1,I,13,12,F,346,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,96116,17.3,ARXX,1,I,13,12,F,346,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,96116,17.6,0
ARXX,1,I,13,13,E,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117466,13,ARXX,1,I,13,13,E,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117466,13.3,0
ARXX,1,I,13,13,F,346,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,123816,15.9,ARXX,1,I,13,13,F,346,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,123816,16.2,0
ARXX,1,F,13,14,G,301,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,135055,20,ARXX,1,F,13,14,G,301,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,135055,20.3,0
ARXX,1,J,9,12,F,346,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,104127,16.9,ARXX,1,J,9,12,F,346,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,104127,17.2,0
ARXX,1,I,13,14,I,501,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,142558,34,ARXX,1,I,13,14,I,501,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,142558,34.3,0
ARXX,1,H,13,8,E,303,3,99,GS-08,F,XXXX,8,10,F,1,202106,1,60008,13.5,ARXX,1,H,13,8,E,303,3,99,GS-08,F,XXXX,8,10,F,1,202109,1,60008,13.8,0
ARXX,1,G,17,15,E,301,2,99,GS-15,O,XXXX,8,10,F,1,202106,1,158864,12,ARXX,1,G,17,15,E,301,2,99,GS-15,O,XXXX,8,10,F,1,202109,1,158864,12.3,0
ARXX,1,I,17,13,E,1083,2,99,GS-13,K,XXXX,7,10,F,1,202106,1,114291,11.5,ARXX,1,I,17,13,E,1083,2,99,GS-13,K,XXXX,7,10,F,1,202109,1,114291,11.8,0
ARXX,1,I,17,13,E,346,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117466,11.5,ARXX,1,I,17,13,E,346,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117466,11.8,0
ARXX,1,G,13,13,E,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107942,11,ARXX,1,G,13,13,E,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107942,11.3,0
ARXX,1,I,13,12,F,1083,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,98786,15.9,ARXX,1,I,13,12,F,1083,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,98786,16.2,0
ARXX,1,I,13,12,F,1083,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,98786,15.9,ARXX,1,I,13,13,F,346,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,123816,16.2,1
ARXX,1,F,17,13,E,2210,2,99,GS-13,K,2210,8,10,F,1,202106,1,111117,10.5,ARXX,1,F,17,13,E,2210,2,99,GS-13,K,2210,8,10,F,1,202109,1,111117,10.8,0
ARXX,1,H,13,13,E,346,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120641,10.5,ARXX,1,H,13,13,E,346,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120641,10.8,0
ARXX,1,J,9,12,E,346,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,104127,10,ARXX,1,J,9,12,E,346,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,104127,10.3,0
ARXX,1,F,13,13,D,2210,2,99,GS-13,I,2210,8,10,F,1,202106,1,98417,9,ARXX,1,F,13,13,D,2210,2,99,GS-13,I,2210,8,10,F,1,202109,1,98417,9.3,0
ARXX,1,J,17,13,D,2210,2,99,GS-13,J,2210,8,10,F,1,202106,1,104767,6.3,ARXX,1,J,17,13,D,2210,2,99,GS-13,J,2210,8,10,F,1,202109,1,104767,6.6,0
ARXX,1,H,13,12,D,346,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,90776,5,ARXX,1,H,13,12,D,346,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,90776,5.3,0
ARXX,1,H,17,13,D,346,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107942,5.3,ARXX,1,H,17,13,D,346,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107942,5.6,0
ARXX,1,G,13,12,C,346,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,88105,3.8,ARXX,1,G,13,12,C,346,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,88105,4.1,0
ARXX,1,G,13,12,C,346,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,88105,3.8,ARXX,1,G,13,13,C,346,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95242,4.1,1
ARXX,1,I,17,13,C,346,2,99,GS-13,I,XXXX,8,15,F,1,202106,1,98417,3.8,ARXX,1,I,17,13,C,346,2,99,GS-13,I,XXXX,8,15,F,1,202109,1,98417,4.1,0
ARXX,1,G,13,13,C,346,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,95242,3.8,ARXX,1,G,13,13,C,346,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95242,4.1,0
ARXX,1,G,21,13,C,346,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,98417,3,ARXX,1,G,21,13,C,346,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,98417,3.3,0
ARXX,1,G,17,12,B,1083,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,82765,1.5,ARXX,1,G,17,12,B,1083,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,82765,1.8,0
ARXX,1,J,13,13,B,346,2,99,GS-13,I,XXXX,8,15,F,1,202106,1,98417,1.3,ARXX,1,J,13,13,B,346,2,99,GS-13,I,XXXX,8,15,F,1,202109,1,98417,1.6,0
ARXX,1,I,13,12,A,1083,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,80095,0,ARXX,1,I,13,12,A,1083,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,80095,0.3,0
ARXX,1,E,13,12,D,346,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,90776,5,ARXX,1,E,13,12,D,346,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,90776,5.3,0
EDET,11,I,13,12,I,1720,1,99,GS-12,K,XXXX,8,10,F,1,202106,1,113362,30.5,EDET,11,I,13,12,I,1720,1,99,GS-12,K,XXXX,8,10,F,1,202109,1,113362,30.8,0
EDET,11,I,19,15,G,1720,1,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,21.4,EDET,11,I,19,15,G,1720,1,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,21.7,0
EDET,11,H,17,15,E,1720,1,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,12,EDET,11,H,17,15,E,1720,1,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,12.3,0
HU01,25,K,14,12,J,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,112172,60,HU01,25,K,14,12,J,1101,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,112172,60.3,0
HU01,33,J,21,15,G,301,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,23,HU01,33,J,21,15,G,301,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,23.3,0
HU01,25,H,4,14,H,1035,2,99,GS-14,O,XXXX,8,10,F,1,202106,1,157614,29.3,HU01,25,H,4,14,H,1035,2,99,GS-14,O,XXXX,8,10,F,1,202109,1,157614,29.6,0
HU01,9,G,13,13,E,360,2,99,GS-13,J,XXXX,2,10,F,1,202106,1,109763,13,HU01,9,G,13,13,E,360,2,99,GS-13,J,XXXX,2,10,F,1,202109,1,109763,13.3,0
HU01,25,K,17,15,H,905,1,99,GS-15,Q,XXXX,2,30,F,1,202106,1,172500,28.3,HU01,25,K,17,15,H,905,1,99,GS-15,Q,XXXX,2,30,F,1,202109,1,172500,28.6,0
HU01,25,H,4,12,I,950,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,89159,30.8,HU01,25,H,4,12,I,950,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,89159,31.1,0
HU01,25,I,17,15,I,1101,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,34,HU01,25,I,17,15,I,1101,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,34.3,0
HU01,25,I,13,14,H,1101,2,99,GS-14,O,XXXX,8,10,F,1,202106,1,153572,26.5,HU01,25,I,13,14,H,1101,2,99,GS-14,O,XXXX,8,10,F,1,202109,1,153572,26.8,0
HU01,44,K,13,15,I,301,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,34.6,HU01,44,K,13,15,I,301,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,34.9,0
HU01,25,J,17,14,J,343,2,99,GS-14,O,XXXX,2,10,F,1,202106,1,157614,39.2,HU01,25,J,17,14,J,343,2,99,GS-14,O,XXXX,2,10,F,1,202109,1,157614,39.5,0
HU01,25,J,14,12,I,1160,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,112172,31.3,HU01,25,J,14,12,I,1160,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,112172,31.6,0
HU01,9,F,15,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,145918,15.8,HU01,9,F,15,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,145918,16.1,0
HU01,25,E,11,12,F,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,103542,15,HU01,25,E,11,12,F,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103542,15.3,0
HU01,25,F,17,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,141449,12,HU01,25,F,17,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,141449,12.3,0
HU01,23,J,4,9,F,343,2,99,GS-09,E,XXXX,8,10,F,1,202106,1,56995,17.8,HU01,23,J,4,9,F,343,2,99,GS-09,E,XXXX,8,10,F,1,202109,1,56995,18.1,0
HU01,25,F,4,14,F,905,1,99,GS-14,M,XXXX,8,30,F,1,202106,1,133367,15,HU01,25,F,4,14,F,905,1,99,GS-14,M,XXXX,8,30,F,1,202109,1,133367,15.3,0
HU01,9,D,13,13,E,343,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120054,11,HU01,9,D,13,13,E,343,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120054,11.3,0
HU01,33,E,4,12,E,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,103542,10.1,HU01,33,E,4,12,E,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103542,10.4,0
HU01,25,D,4,13,F,801,1,99,GS-13,L,801,8,10,F,1,202106,1,123122,16.9,HU01,25,D,4,13,F,801,1,99,GS-13,L,801,8,10,F,1,202109,1,123122,17.2,0
HU01,25,F,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119702,9.5,HU01,25,F,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119702,9.8,0
HU01,25,H,4,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,109441,16.3,HU01,25,H,4,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,109441,16.6,0
HU01,9,F,4,13,D,360,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120054,8.6,HU01,9,F,4,13,D,360,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120054,8.9,0
HU01,25,E,17,13,D,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119702,6.9,HU01,25,E,17,13,D,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119702,7.2,0
HU01,25,D,14,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202106,1,133367,6.8,HU01,25,D,14,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202109,1,133367,7.1,0
HU01,9,K,4,15,D,301,2,99,GS-15,P,XXXX,2,10,F,1,202106,1,166874,6.8,HU01,9,K,4,15,D,301,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,171642,7.1,1
HU01,25,E,17,12,B,1101,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,89159,1.5,HU01,25,E,17,12,B,1101,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,89159,1.8,0
HU01,25,I,7,14,D,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,141449,5.3,HU01,25,I,7,14,D,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,141449,5.6,0
HU01,25,D,17,13,C,343,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,106021,4.5,HU01,25,D,17,13,C,343,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,106021,4.8,0
HU01,25,F,13,13,C,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102601,4.4,HU01,25,F,13,13,C,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,106021,4.7,1
HU01,25,D,21,13,C,360,2,99,GS-13,J,XXXX,2,10,F,1,202106,1,102601,4.4,HU01,25,D,21,14,C,360,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,121243,4.7,1
HU01,25,H,7,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112862,4.4,HU01,25,H,7,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,112862,4.7,0
HU01,25,F,21,13,C,343,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102601,4.4,HU01,25,F,21,13,C,343,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102601,4.7,0
HU01,25,G,17,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112862,4.4,HU01,25,G,17,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,112862,4.7,0
HU01,25,C,17,12,B,301,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,89159,1.3,HU01,25,C,17,12,B,301,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,89159,1.6,0
HU01,25,H,17,13,B,301,2,99,GS-13,J,XXXX,8,15,F,1,202106,1,102601,1.8,HU01,25,H,17,13,B,301,2,99,GS-13,J,XXXX,8,15,F,1,202109,1,102601,2.1,0
HU01,50,D,17,13,B,343,2,99,GS-13,I,XXXX,8,15,F,1,202106,1,92890,1.8,HU01,50,D,17,13,B,343,2,99,GS-13,I,XXXX,8,15,F,1,202109,1,95987,2.1,1
HU01,25,F,17,12,B,1101,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,89159,1.8,HU01,25,F,17,12,B,1101,2,99,GS-12,I,XXXX,8,15,F,1,202109,1,92036,2.1,1
HU01,25,I,17,13,B,1101,2,99,GS-13,J,XXXX,8,15,F,1,202106,1,106021,1.5,HU01,25,I,17,13,B,1101,2,99,GS-13,J,XXXX,8,15,F,1,202109,1,106021,1.8,0
HU01,25,E,4,12,B,360,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,89159,1.3,HU01,25,E,4,13,B,360,2,99,GS-13,J,XXXX,8,15,F,1,202109,1,102601,1.6,1
HU01,25,D,21,9,B,360,2,99,GS-09,E,XXXX,8,40,F,2,202106,1,59498,1,HU01,25,D,21,11,B,360,2,99,GS-11,G,XXXX,8,40,F,2,202109,1,71987,1.3,1
HU01,25,D,21,11,B,360,2,99,GS-11,G,XXXX,8,40,F,2,202106,1,71987,1,HU01,25,D,21,11,B,360,2,99,GS-11,G,XXXX,8,40,F,2,202109,1,71987,1.3,0
HU01,25,H,6,13,B,1101,2,99,GS-13,J,XXXX,8,15,F,1,202106,1,106021,1,HU01,25,H,6,13,B,1101,2,99,GS-13,J,XXXX,8,15,F,1,202109,1,106021,1.3,0
HU01,25,J,17,13,A,1101,2,99,GS-13,J,XXXX,8,15,F,1,202106,1,102601,0.5,HU01,25,J,17,13,A,1101,2,99,GS-13,J,XXXX,8,15,F,1,202109,1,102601,0.8,0
HU01,25,G,17,13,A,1101,2,99,GS-13,J,XXXX,8,15,F,1,202106,1,102601,0.5,HU01,25,G,17,13,A,1101,2,99,GS-13,J,XXXX,8,15,F,1,202109,1,102601,0.8,0
HU02,34,F,17,14,D,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,134204,7,HU02,34,F,17,14,D,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,134204,7.3,0
HU02,36,I,17,14,G,301,2,99,GS-14,P,XXXX,2,10,F,1,202106,1,163559,24,HU02,36,I,17,14,G,301,2,99,GS-14,P,XXXX,2,10,F,1,202109,1,163559,24.3,0
HU02,36,I,4,13,H,1101,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,134864,29,HU02,36,I,4,13,H,1101,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,134864,29.3,0
HU02,36,E,13,12,E,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,97163,13,HU02,36,E,13,12,E,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,97163,13.3,0
HU02,34,J,4,15,J,340,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,44,HU02,34,J,4,15,J,340,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,44.3,0
HU02,36,H,17,14,H,905,1,99,GS-14,P,XXXX,8,30,F,1,202106,1,163559,26.9,HU02,36,H,17,14,H,905,1,99,GS-14,P,XXXX,8,30,F,1,202109,1,163559,27.2,0
HU02,36,H,4,12,G,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,91910,20.7,HU02,36,H,4,12,G,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,94536,21,1
HU02,36,I,4,13,G,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,114625,21.8,HU02,36,I,4,13,G,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117809,22.1,1
HU02,36,I,4,12,J,360,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,104431,35.5,HU02,36,I,4,12,J,360,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,104431,35.8,0
HU02,36,H,4,12,G,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,110433,23.4,HU02,36,H,4,12,G,1101,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,110433,23.7,0
HU02,36,I,13,12,I,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,116403,31,HU02,36,I,13,12,I,1101,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,116403,31.3,0
HU02,36,K,4,12,H,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,104431,25,HU02,36,K,4,12,H,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,104431,25.3,0
HU02,36,G,17,12,G,301,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,116403,20.9,HU02,36,G,17,12,G,301,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,116403,21.2,0
HU02,36,I,13,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,102415,32.7,HU02,36,I,13,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,102415,33,0
HU02,36,H,15,14,E,360,2,99,GS-14,P,XXXX,2,10,F,1,202106,1,163559,13.7,HU02,36,H,15,14,E,360,2,99,GS-14,P,XXXX,2,10,F,1,202109,1,163559,14,0
HU02,34,H,14,13,I,1101,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,138413,30,HU02,34,H,14,13,I,1101,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,138413,30.3,0
HU02,36,I,4,15,G,1101,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,24,HU02,36,I,4,15,G,1101,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,24.3,0
HU02,36,F,13,12,F,301,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,113418,18.9,HU02,36,F,13,12,F,301,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,113418,19.2,0
HU02,36,H,4,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,104431,30.9,HU02,36,H,4,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,104431,31.2,0
HU02,36,H,4,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,104431,30.9,HU02,36,H,4,13,I,301,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,124177,31.2,1
HU02,36,J,13,14,G,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,142591,22.9,HU02,36,J,13,14,G,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,146784,23.2,1
HU02,36,J,13,13,I,1101,2,99,GS-13,L,XXXX,2,10,F,1,202106,1,121781,30.4,HU02,36,J,13,13,I,1101,2,99,GS-13,L,XXXX,2,10,F,1,202109,1,121781,30.7,0
HU02,36,I,13,13,J,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,113569,35.5,HU02,36,I,13,13,J,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117119,35.8,1
HU02,36,F,4,13,F,360,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117119,16.8,HU02,36,F,4,13,F,360,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117119,17.1,0
HU02,34,F,7,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,124217,22.9,HU02,34,F,7,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,124217,23.2,0
HU02,36,I,14,13,H,343,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,134864,29.5,HU02,36,I,14,13,H,343,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,134864,29.8,0
HU02,34,I,6,7,I,318,4,99,GS-07,F,XXXX,8,10,F,1,202106,1,65621,31.8,HU02,34,I,6,7,I,318,4,99,GS-07,F,XXXX,8,10,F,1,202109,1,65621,32.1,0
HU02,25,J,4,13,F,1171,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129962,16.9,HU02,25,J,4,13,F,1171,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129962,17.2,0
HU02,34,K,17,13,I,301,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,138413,31,HU02,34,K,17,13,I,301,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,138413,31.3,0
HU02,34,H,17,12,H,360,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,116403,28.5,HU02,34,H,17,12,H,360,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,116403,28.8,0
HU02,36,G,7,7,H,361,3,99,GS-07,F,XXXX,8,38,F,1,202106,1,65621,26.8,HU02,36,G,7,7,H,361,3,99,GS-07,F,XXXX,8,38,F,1,202109,1,65621,27.1,0
HU02,25,K,21,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119702,13,HU02,25,K,21,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119702,13.3,0
HU02,36,F,17,13,G,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117119,20.9,HU02,36,F,17,13,G,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117119,21.2,0
